Sentence#,Word,Pos,Tag
56,unfit,ADJ,O
56,for,ADP,O
56,consumption,NOUN,O
56,and,CCONJ,O
56,may,AUX,O
56,lead,VERB,O
56,to,ADP,O
56,zoonotic,ADJ,B-DISEASE
56,diseases,NOUN,I-DISEASE
56,.,PUNCT,O
57,The,DET,O
57,risk,NOUN,O
57,of,ADP,O
57,Leptospirosis,PROPN,B-DISEASE
57,infection,NOUN,O
57,is,AUX,O
57,higher,ADJ,O
57,after,ADP,O
57,a,DET,O
57,heavy,ADJ,O
57,rain,NOUN,O
57,or,CCONJ,O
57,flooding,NOUN,O
57,.,PUNCT,O
58,If,SCONJ,O
58,the,DET,O
58,water,NOUN,O
58,or,CCONJ,O
58,soil,NOUN,O
58,was,AUX,O
58,contaminated,VERB,O
58,with,ADP,O
58,Leptospira,PROPN,B-PATHOGEN
58,bacteria,NOUN,I-PATHOGEN
58,that,PRON,O
58,cause,VERB,O
58,leptospirosis,NOUN,B-DISEASE
58,",",PUNCT,O
58,that,DET,O
58,person,NOUN,O
58,could,AUX,O
58,be,AUX,O
58,at,ADP,O
58,risk,NOUN,O
58,for,ADP,O
58,developing,VERB,O
58,the,DET,O
58,disease,NOUN,O
58,.,PUNCT,O
59,How,SCONJ,O
59,does,AUX,O
59,dengue,NOUN,B-DISEASE
59,spread,VERB,O
59,?,PUNCT,O
60,Coxsackievirus,PROPN,B-PATHOGEN
60,A6,PROPN,I-PATHOGEN
60,is,AUX,O
60,said,VERB,O
60,to,PART,O
60,cause,VERB,O
60,more,ADV,O
60,serious,ADJ,O
60,symptoms,NOUN,O
60,.,PUNCT,O
61,The,DET,O
61,Leptospira,PROPN,B-PATHOGEN
61,bacteria,NOUN,I-PATHOGEN
61,can,AUX,O
61,enter,VERB,O
61,the,DET,O
61,body,NOUN,O
61,through,ADP,O
61,the,DET,O
61,eyes,NOUN,O
61,",",PUNCT,O
61,nose,NOUN,O
61,",",PUNCT,O
61,mouth,NOUN,O
61,or,CCONJ,O
61,skin,NOUN,O
61,cuts,NOUN,O
61,and,CCONJ,O
61,abrasions,NOUN,O
61,.,PUNCT,O
62,HFMD,PROPN,B-DISEASE
62,usually,ADV,O
62,appears,VERB,O
62,with,ADP,O
62,fever,NOUN,B-DISEASE
62,",",PUNCT,O
62,rashes,NOUN,O
62,or,CCONJ,O
62,blisters,NOUN,O
62,on,ADP,O
62,the,DET,O
62,skin,NOUN,O
62,and,CCONJ,O
62,painful,ADJ,O
62,sores,NOUN,O
62,in,ADP,O
62,the,DET,O
62,mouth,NOUN,O
62,.,PUNCT,O
63,Prolonged,VERB,O
63,immersion,NOUN,O
63,in,ADP,O
63,or,CCONJ,O
63,swallowing,NOUN,O
63,of,ADP,O
63,contaminated,VERB,O
63,water,NOUN,O
63,can,AUX,O
63,increase,VERB,O
63,the,DET,O
63,risk,NOUN,O
63,of,ADP,O
63,Leptospirosis,PROPN,B-DISEASE
63,infection,NOUN,I-DISEASE
63,.,PUNCT,O
64,With,ADP,O
64,isolation,NOUN,O
64,and,CCONJ,O
64,symptom,NOUN,O
64,management,NOUN,O
64,",",PUNCT,O
64,the,DET,O
64,Leptospirosis,PROPN,B-DISEASE
64,infection,NOUN,I-DISEASE
64,resolves,VERB,O
64,within,ADP,O
64,7,NUM,O
64,-,SYM,O
64,10,NUM,O
64,days,NOUN,O
64,.,PUNCT,O
65,Rare,ADJ,O
65,complications,NOUN,O
65,include,VERB,O
65,brain,NOUN,B-DISEASE
65,infections,NOUN,I-DISEASE
65,or,CCONJ,O
65,meningitis,NOUN,B-DISEASE
65,",",PUNCT,O
65,but,CCONJ,O
65,it,PRON,O
65,is,AUX,O
65,not,PART,O
65,clear,ADJ,O
65,if,SCONJ,O
65,such,ADJ,O
65,instances,NOUN,O
65,have,AUX,O
65,been,AUX,O
65,reported,VERB,O
65,in,ADP,B-EVENT
65,the,DET,O
65,State,PROPN,O
65,on,ADP,O
65,July,PROPN,B-DATE
65,7,NUM,I-DATE
65,2022,NUM,I-DATE
65,.,PUNCT,O
66,HFMD,NOUN,B-DISEASE
66,",",PUNCT,O
66,though,SCONJ,O
66,mild,NOUN,O
66,",",PUNCT,O
66,has,AUX,O
66,become,VERB,O
66,highly,ADV,O
66,transmissible,ADJ,O
66,in,ADP,O
66,the,DET,O
66,State,PROPN,O
66,in,ADP,O
66,recent,ADJ,O
66,times,NOUN,O
66,and,CCONJ,O
66,the,DET,O
66,outbreak,NOUN,B-EVENT
66,has,AUX,O
66,become,VERB,O
66,more,ADV,O
66,widespread,ADJ,O
66,.,PUNCT,O
67,The,DET,O
67,doctor,NOUN,O
67,can,AUX,O
67,provide,VERB,O
67,testing,NOUN,O
67,for,ADP,O
67,leptospirosis,NOUN,B-DISEASE
67,and,CCONJ,O
67,treatment,NOUN,O
67,.,PUNCT,O
68,Early,ADJ,O
68,treatment,NOUN,O
68,can,AUX,O
68,help,VERB,O
68,reduce,VERB,O
68,the,DET,O
68,severity,NOUN,O
68,and,CCONJ,O
68,duration,NOUN,O
68,of,ADP,O
68,symptoms,NOUN,O
68,caused,VERB,O
68,by,ADP,O
68,leptospirosis,NOUN,B-DISEASE
68,.,PUNCT,O
69,Bacteria,NOUN,B-PATHOGEN
69,and,CCONJ,O
69,viruses,NOUN,B-PATHOGEN
69,during,ADP,O
69,the,DET,O
69,two,NUM,B-CARDINAL
69,years,NOUN,O
69,of,ADP,O
69,COVID-19,NOUN,B-DISEASE
69,",",PUNCT,O
69,are,AUX,O
69,experiencing,VERB,O
69,a,DET,O
69,surge,NOUN,O
69,in,ADP,O
69,common,ADJ,O
69,infections,NOUN,B-EVENT
69,after,ADP,O
69,school,NOUN,O
69,reopening,NOUN,O
69,",",PUNCT,O
69,says,VERB,O
69,T,PROPN,O
69,Anish,PROPN,B-PERSON
69,",",PUNCT,O
69,Additional,ADJ,O
69,Professor,PROPN,O
69,of,ADP,O
69,Community,PROPN,O
69,Medicine,PROPN,O
69,",",PUNCT,O
69,Government,PROPN,O
69,Medical,PROPN,O
69,College,PROPN,O
69,",",PUNCT,O
69,Manjeri,PROPN,B-GPE
69,.,PUNCT,O
70,Direct,ADJ,O
70,contact,NOUN,O
70,with,ADP,O
70,the,DET,O
70,urine,NOUN,O
70,",",PUNCT,O
70,other,ADJ,O
70,bodily,ADJ,O
70,fluids,NOUN,O
70,",",PUNCT,O
70,or,CCONJ,O
70,tissues,NOUN,O
70,of,ADP,O
70,infected,ADJ,O
70,animals,NOUN,O
70,can,AUX,O
70,also,ADV,O
70,lead,VERB,O
70,to,ADP,O
70,infection,NOUN,B-EVENT
70,",",PUNCT,O
70,as,ADV,O
70,well,ADV,O
70,as,ADP,O
70,ingestion,NOUN,O
70,of,ADP,O
70,food,NOUN,O
70,or,CCONJ,O
70,water,NOUN,O
70,contaminated,VERB,O
70,by,ADP,O
70,Leptospira,PROPN,B-PATHOGEN
70,.,PUNCT,O
71,Bacterial,ADJ,B-DISEASE
71,infections,NOUN,I-DISEASE
71,are,AUX,O
71,going,VERB,O
71,down,ADV,O
71,",",PUNCT,O
71,to,PART,O
71,be,AUX,O
71,replaced,VERB,O
71,by,ADP,O
71,viral,ADJ,B-DISEASE
71,infections,NOUN,I-DISEASE
71,.,PUNCT,O
72,Better,ADJ,O
72,hygiene,NOUN,O
72,has,AUX,O
72,reduced,VERB,O
72,bacterial,ADJ,B-DISEASE
72,infections,NOUN,I-DISEASE
72,but,CCONJ,O
72,the,DET,O
72,rise,NOUN,O
72,in,ADP,O
72,viral,ADJ,B-DISEASE
72,infections,NOUN,I-DISEASE
72,can,AUX,O
72,not,PART,O
72,be,AUX,O
72,prevented,VERB,O
72,",",PUNCT,O
72,he,PRON,O
72,says,VERB,O
72,.,PUNCT,O
73,As,ADV,O
73,many,ADJ,O
73,as,ADP,O
73,2626,NUM,B-CARDINAL
73,persons,NOUN,O
73,tested,VERB,B-EVENT
73,positive,ADJ,I-EVENT
73,for,ADP,O
73,SARS-CoV-2,PROPN,B-DISEASE
73,in,ADP,O
73,Ernakulam,PROPN,B-GPE
73,on,ADP,O
73,Saturday,PROPN,O
73,September,PROPN,B-DATE
73,19,NUM,I-DATE
73,2021,NUM,I-DATE
73,.,PUNCT,O
74,A,DET,O
74,total,NOUN,O
74,of,ADP,O
74,2626,NUM,B-CARDINAL
74,persons,NOUN,O
74,got,AUX,O
74,infected,VERB,I-EVENT
74,through,ADP,O
74,local,ADJ,O
74,contact,NOUN,O
74,in,ADP,O
74,the,DET,O
74,district,NOUN,O
74,.,PUNCT,O
75,The,DET,O
75,source,NOUN,O
75,of,ADP,O
75,SARS-CoV-2,PROPN,B-DISEASE
75,infection,NOUN,I-DISEASE
75,in,ADP,O
75,28,NUM,B-CARDINAL
75,cases,NOUN,B-EVENT
75,has,AUX,O
75,not,PART,O
75,been,AUX,O
75,ascertained,VERB,O
75,.,PUNCT,O
76,The,DET,O
76,regions,NOUN,O
76,where,SCONJ,O
76,positive,ADJ,B-EVENT
76,cases,NOUN,I-EVENT
76,were,AUX,O
76,higher,ADJ,O
76,than,ADP,O
76,50,NUM,B-CARDINAL
76,included,VERB,O
76,Thripunithura,PROPN,B-GPE
76,(,PUNCT,O
76,95,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Kuttampuzha,PROPN,B-GPE
76,(,PUNCT,O
76,75,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Kottuvally,PROPN,B-GPE
76,(,PUNCT,O
76,75,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Puthenvelikkara,PROPN,B-GPE
76,(,PUNCT,O
76,74,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Kavalangad,PROPN,B-GPE
76,(,PUNCT,O
76,62,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Ezhikkara,PROPN,B-GPE
76,(,PUNCT,O
76,57,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Kothamangalam,PROPN,B-GPE
76,(,PUNCT,O
76,57,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,Nayarambalam,PROPN,B-GPE
76,(,PUNCT,O
76,57,NUM,B-CARDINAL
76,),PUNCT,O
76,",",PUNCT,O
76,and,CCONJ,O
76,Mulanthuruthy,PROPN,B-GPE
76,(,PUNCT,O
76,54,NUM,B-CARDINAL
76,),PUNCT,O
76,.,PUNCT,O
77,Kollam,PROPN,B-GPE
77,reported,VERB,O
77,1342,NUM,B-CARDINAL
77,new,ADJ,O
77,cases,NOUN,B-EVENT
77,of,ADP,O
77,COVID-19,NOUN,B-DISEASE
77,and,CCONJ,O
77,1365,NUM,B-CARDINAL
77,recoveries,NOUN,B-EVENT
77,on,ADP,O
77,Saturday,PROPN,O
77,September,PROPN,B-DATE
77,19,NUM,I-DATE
77,2022,NUM,I-DATE
77,.,PUNCT,O
78,While,SCONJ,O
78,1330,NUM,B-CARDINAL
78,patients,NOUN,O
78,contracted,VERB,B-EVENT
78,the,DET,O
78,virus,NOUN,B-PATHOGEN
78,through,ADP,O
78,contact,NOUN,O
78,",",PUNCT,O
78,the,DET,O
78,others,NOUN,O
78,include,VERB,O
78,two,NUM,B-CARDINAL
78,NRIs,NOUN,O
78,",",PUNCT,O
78,two,NUM,B-CARDINAL
78,persons,NOUN,O
78,from,ADP,O
78,another,DET,O
78,State,NOUN,O
78,",",PUNCT,O
78,and,CCONJ,O
78,eight,NUM,B-CARDINAL
78,health,NOUN,O
78,workers,NOUN,O
78,.,PUNCT,O
79,The,DET,O
79,test,NOUN,O
79,positivity,NOUN,O
79,rate,NOUN,O
79,in,ADP,O
79,Kollam,PROPN,B-GPE
79,is,AUX,O
79,14,NUM,B-PERCENT
79,%,NOUN,I-PERCENT
79,",",PUNCT,O
79,1013,NUM,B-CARDINAL
79,in,ADP,O
79,Kottayam,PROPN,B-GPE
79,.,PUNCT,O
80,The,DET,O
80,number,NOUN,O
80,of,ADP,O
80,fresh,ADJ,O
80,COVID-19,NOUN,B-DISEASE
80,cases,NOUN,B-EVENT
80,continued,VERB,O
80,to,PART,O
80,rise,VERB,O
80,in,ADP,O
80,Kottayam,PROPN,B-GPE
80,with,ADP,O
80,1013,NUM,B-CARDINAL
80,persons,NOUN,O
80,testing,NOUN,B-EVENT
80,positive,ADJ,I-EVENT
80,.,PUNCT,O
81,Of,ADP,O
81,the,DET,O
81,fresh,ADJ,O
81,cases,NOUN,B-EVENT
81,",",PUNCT,O
81,990,NUM,B-CARDINAL
81,persons,NOUN,O
81,including,VERB,O
81,three,NUM,B-CARDINAL
81,health,NOUN,O
81,workers,NOUN,O
81,contracted,VERB,B-EVENT
81,the,DET,O
81,corona,NOUN,B-DISEASE
81,virus,NOUN,I-DISEASE
81,through,ADP,O
81,contact,NOUN,O
81,.,PUNCT,O
82,With,ADP,O
82,94,NUM,B-CARDINAL
82,cases,NOUN,B-EVENT
82,",",PUNCT,O
82,Kottayam,PROPN,B-GPE
82,municipality,NOUN,O
82,reported,VERB,I-EVENT
82,the,DET,O
82,highest,ADJ,O
82,number,NOUN,O
82,of,ADP,O
82,cases,NOUN,O
82,.,PUNCT,O
83,As,ADV,O
83,many,ADJ,O
83,as,ADP,O
83,1145,NUM,B-CARDINAL
83,persons,NOUN,O
83,recovered,VERB,B-EVENT
83,",",PUNCT,O
83,933,NUM,B-CARDINAL
83,in,ADP,O
83,Alappuzha,PROPN,B-GPE
83,.,PUNCT,O
84,The,DET,O
84,district,NOUN,O
84,logged,VERB,O
84,933,NUM,B-CARDINAL
84,COVID-19,NOUN,B-DISEASE
84,cases,NOUN,B-EVENT
84,on,ADP,O
84,Saturday,PROPN,O
84,.,PUNCT,O
85,The,DET,O
85,test,NOUN,O
85,positivity,NOUN,O
85,rate,NOUN,O
85,for,ADP,O
85,the,DET,O
85,day,NOUN,O
85,was,AUX,O
85,recorded,VERB,B-EVENT
85,at,ADP,O
85,15,NUM,B-PERCENT
85,%,NOUN,I-PERCENT
85,.,PUNCT,O
86,Of,ADP,O
86,the,DET,O
86,fresh,ADJ,O
86,cases,NOUN,B-EVENT
86,",",PUNCT,O
86,895,NUM,B-CARDINAL
86,people,NOUN,O
86,contracted,VERB,B-EVENT
86,the,DET,I-EVENT
86,disease,NOUN,I-EVENT
86,through,ADP,O
86,contact,NOUN,O
86,.,PUNCT,O
87,Source,NOUN,O
87,of,ADP,O
87,COVID-19,NOUN,B-DISEASE
87,infection,NOUN,I-DISEASE
87,of,ADP,O
87,35,NUM,B-CARDINAL
87,others,NOUN,O
87,remain,VERB,O
87,unknown,ADJ,O
87,.,PUNCT,O
88,Three,NUM,B-CARDINAL
88,health,NOUN,O
88,staff,NOUN,O
88,also,ADV,O
88,tested,VERB,B-EVENT
88,positive,ADJ,I-EVENT
88,.,PUNCT,O
89,The,DET,O
89,active,ADJ,O
89,COVID-19,NOUN,B-DISEASE
89,caseload,NOUN,B-EVENT
89,stands,VERB,O
89,at,ADP,O
89,10331,NUM,B-CARDINAL
89,.,PUNCT,O
90,In,ADP,O
90,Pathanamthitta,PROPN,B-GPE
90,",",PUNCT,O
90,831,NUM,B-CARDINAL
90,persons,NOUN,O
90,tested,VERB,B-EVENT
90,positive,ADJ,I-EVENT
90,for,ADP,O
90,corona,NOUN,B-DISEASE
90,virus,NOUN,I-DISEASE
90,during,ADP,O
90,the,DET,O
90,day,NOUN,O
90,.,PUNCT,O
91,Of,ADP,O
91,this,PRON,O
91,",",PUNCT,O
91,826,NUM,B-CARDINAL
91,persons,NOUN,O
91,contracted,VERB,B-EVENT
91,the,DET,O
91,virus,NOUN,I-EVENT
91,through,ADP,O
91,contact,NOUN,O
91,.,PUNCT,O
92,The,DET,O
92,source,NOUN,O
92,of,ADP,O
92,two,NUM,B-CARDINAL
92,cases,NOUN,B-EVENT
92,are,AUX,O
92,yet,ADV,O
92,to,PART,O
92,be,AUX,O
92,ascertained,VERB,O
92,.,PUNCT,O
93,Meanwhile,ADV,O
93,",",PUNCT,O
93,the,DET,O
93,decease,NOUN,O
93,claimed,VERB,B-EVENT
93,three,NUM,B-CARDINAL
93,more,ADJ,I-EVENT
93,lives,NOUN,I-EVENT
93,.,PUNCT,O
94,With,ADP,O
94,1099,NUM,B-CARDINAL
94,recoveries,NOUN,B-EVENT
94,",",PUNCT,O
94,the,DET,O
94,number,NOUN,O
94,of,ADP,O
94,active,ADJ,B-EVENT
94,cases,NOUN,I-EVENT
94,stood,VERB,O
94,at,ADP,O
94,8789,NUM,B-CARDINAL
94,.,PUNCT,O
95,(,PUNCT,O
95,With,ADP,O
95,inputs,NOUN,O
95,from,ADP,O
95,Kottayam,PROPN,B-GPE
95,",",PUNCT,O
95,Alappuzha,PROPN,B-GPE
95,and,CCONJ,O
95,Pathanamthitta,PROPN,B-GPE
95,bureaus,NOUN,O
95,),PUNCT,O
95,.,PUNCT,O
96,Thiruvananthapuram,PROPN,B-GPE
96,district,NOUN,O
96,recorded,VERB,O
96,2050,NUM,B-CARDINAL
96,COVID-19,NOUN,B-DISEASE
96,cases,NOUN,B-EVENT
96,and,CCONJ,O
96,2042,NUM,B-CARDINAL
96,recoveries,NOUN,B-EVENT
96,as,SCONJ,O
96,the,DET,O
96,active,ADJ,B-EVENT
96,caseload,NOUN,I-EVENT
96,stood,VERB,O
96,at,ADP,O
96,16474,NUM,B-CARDINAL
96,on,ADP,O
96,Saturday,PROPN,O
96,September,PROPN,B-DATE
96,19,NUM,I-DATE
96,2021,NUM,I-DATE
96,.,PUNCT,O
97,As,ADV,O
97,many,ADJ,O
97,as,ADP,O
97,42311,NUM,B-CARDINAL
97,people,NOUN,O
97,were,AUX,O
97,undergoing,VERB,B-EVENT
97,quarantine,NOUN,I-EVENT
97,in,ADP,O
97,the,DET,O
97,district,NOUN,O
97,.,PUNCT,O
98,The,DET,O
98,death,NOUN,B-EVENT
98,toll,NOUN,O
98,stood,VERB,O
98,at,ADP,O
98,3767,NUM,B-CARDINAL
98,.,PUNCT,O
99,New,ADJ,O
99,containment,NOUN,O
99,zones,NOUN,O
99,have,AUX,O
99,been,AUX,O
99,declared,VERB,O
99,in,ADP,O
99,ward,NOUN,O
99,16,NUM,O
99,of,ADP,O
99,Manamboor,PROPN,B-GPE
99,grama,PROPN,O
99,panchayat,PROPN,O
99,and,CCONJ,O
99,ward,VERB,O
99,three,NUM,O
99,of,ADP,O
99,Vamanapuram,PROPN,B-GPE
99,grama,PROPN,O
99,panchayat,PROPN,O
99,.,PUNCT,O
100,The,DET,O
100,district,NOUN,O
100,-,PUNCT,O
100,wise,ADJ,O
100,statistics,NOUN,O
100,of,ADP,O
100,positive,ADJ,B-EVENT
100,cases,NOUN,I-EVENT
100,:,PUNCT,O
100,Ernakulam,NOUN,B-GPE
100,-,PUNCT,O
100,55,NUM,B-CARDINAL
100,",",PUNCT,O
100,Thiruvananthapuram,PROPN,B-GPE
100,-,PUNCT,O
100,58,NUM,B-CARDINAL
100,",",PUNCT,O
100,Kozhikode,PROPN,B-GPE
100,-,PUNCT,O
100,27,NUM,B-CARDINAL
100,",",PUNCT,O
100,Alappuzha,PROPN,B-GPE
100,",",PUNCT,O
100,Kollam,PROPN,B-GPE
100,",",PUNCT,O
100,Pathanamthitta,PROPN,B-GPE
100,",",PUNCT,O
100,Idukki,PROPN,B-GPE
100,-,PUNCT,O
100,4,NUM,B-CARDINAL
100,Wayanad,PROPN,B-GPE
100,-,PUNCT,O
100,4,NUM,B-CARDINAL
100,Kannur,PROPN,B-GPE
100,-,PUNCT,O
100,8,NUM,B-CARDINAL
100,and,CCONJ,O
100,Kasaragod,NOUN,B-GPE
100,-,PUNCT,O
100,10,NUM,B-CARDINAL
100,on,ADP,O
100,10th,PROPN,B-DATE
100,April,NUM,I-DATE
100,2022,NUM,I-DATE
100,.,PUNCT,O
101,Kasaragod,NOUN,B-GPE
101,district,NOUN,O
101,reported,VERB,O
101,1296,NUM,B-CARDINAL
101,positive,ADJ,B-EVENT
101,cases,NOUN,I-EVENT
101,on,ADP,O
101,Wednesday,PROPN,O
101,July,PROPN,B-DATE
101,4,NUM,I-DATE
101,2022,NUM,I-DATE
101,.,PUNCT,O
102,The,DET,O
102,test,NOUN,O
102,positivity,NOUN,O
102,rate,NOUN,O
102,also,ADV,O
102,increased,VERB,O
102,to,ADP,O
102,23,NUM,B-PERCENT
102,%,NOUN,I-PERCENT
102,.,PUNCT,O
103,The,DET,O
103,source,NOUN,O
103,of,ADP,O
103,corona,NOUN,B-DISEASE
103,virus,NOUN,I-DISEASE
103,was,AUX,O
103,untraced,ADJ,O
103,in,ADP,O
103,23,NUM,B-CARDINAL
103,people,NOUN,O
103,.,PUNCT,O
104,Those,PRON,O
104,who,PRON,O
104,arrived,VERB,O
104,from,ADP,O
104,other,ADJ,O
104,States,NOUN,O
104,and,CCONJ,O
104,tested,VERB,B-EVENT
104,positive,ADJ,I-EVENT
104,were,AUX,O
104,42,NUM,B-CARDINAL
104,.,PUNCT,O
105,The,DET,O
105,number,NOUN,O
105,of,ADP,O
105,people,NOUN,O
105,recovered,VERB,B-EVENT
105,from,ADP,O
105,the,DET,O
105,disease,NOUN,O
105,was,AUX,O
105,326,NUM,B-CARDINAL
105,.,PUNCT,O
106,Some,PRON,O
106,of,ADP,O
106,the,DET,O
106,untraced,ADJ,O
106,cases,NOUN,B-EVENT
106,reported,VERB,I-EVENT
106,in,ADP,O
106,rural,ADJ,O
106,areas,NOUN,O
106,especially,ADV,O
106,in,ADP,O
106,the,DET,O
106,plantation,NOUN,O
106,sector,NOUN,O
106,where,SCONJ,O
106,the,DET,O
106,workers,NOUN,O
106,are,AUX,O
106,from,ADP,O
106,outside,ADP,O
106,the,DET,O
106,State,PROPN,O
106,.,PUNCT,O
107,District,PROPN,O
107,Collector,PROPN,O
107,H,PROPN,B-PERSON
107,Dinesan,PROPN,I-PERSON
107,has,AUX,O
107,said,VERB,O
107,that,SCONJ,O
107,the,DET,O
107,district,NOUN,O
107,was,AUX,O
107,prepared,ADJ,O
107,to,PART,O
107,meet,VERB,O
107,any,DET,O
107,emergency,NOUN,O
107,situation,NOUN,O
107,.,PUNCT,O
108,If,SCONJ,O
108,your,PRON,O
108,outdoor,ADJ,O
108,activities,NOUN,O
108,will,AUX,O
108,involve,VERB,O
108,fresh,ADJ,O
108,water,NOUN,O
108,or,CCONJ,O
108,wet,ADJ,O
108,soil,NOUN,O
108,",",PUNCT,O
108,you,PRON,O
108,can,AUX,O
108,take,VERB,O
108,steps,NOUN,O
108,to,PART,O
108,lower,VERB,O
108,your,PRON,O
108,chances,NOUN,O
108,of,ADP,O
108,getting,VERB,O
108,leptospirosis,NOUN,B-DISEASE
108,.,PUNCT,O
109,Regulations,NOUN,O
109,would,AUX,O
109,continue,VERB,O
109,and,CCONJ,O
109,strict,ADJ,O
109,action,NOUN,O
109,would,AUX,O
109,be,AUX,O
109,taken,VERB,O
109,against,ADP,O
109,those,PRON,O
109,violating,VERB,O
109,COVID-19,PROPN,B-DISEASE
109,protocol,NOUN,O
109,.,PUNCT,O
110,Monkeypox,PROPN,B-DISEASE
110,has,AUX,O
110,been,AUX,O
110,suspected,VERB,B-EVENT
110,in,ADP,O
110,a,DET,O
110,22,NUM,B-CARDINAL
110,-,PUNCT,O
110,year,NOUN,O
110,-,PUNCT,O
110,old,ADJ,O
110,returnee,NOUN,O
110,from,ADP,O
110,UAE,PROPN,B-GPE
110,who,PRON,O
110,died,VERB,B-EVENT
110,at,ADP,O
110,Chavakkad,PROPN,B-GPE
110,here,ADV,O
110,on,ADP,O
110,Saturday,PROPN,O
110,.,PUNCT,O
111,The,DET,O
111,samples,NOUN,O
111,were,AUX,O
111,sent,VERB,O
111,for,ADP,O
111,testing,NOUN,O
111,at,ADP,O
111,the,DET,O
111,National,PROPN,O
111,Institute,PROPN,O
111,of,ADP,O
111,Virology,PROPN,O
111,'s,PART,O
111,unit,NOUN,O
111,in,ADP,O
111,Alappuzha,PROPN,B-GPE
111,based,VERB,O
111,on,ADP,O
111,the,DET,O
111,suspicion,NOUN,O
111,raised,VERB,O
111,by,ADP,O
111,the,DET,O
111,Health,PROPN,O
111,Department,PROPN,O
111,.,PUNCT,O
112,Though,SCONJ,O
112,the,DET,O
112,victim,NOUN,O
112,",",PUNCT,O
112,who,PRON,O
112,had,AUX,O
112,arrived,VERB,O
112,from,ADP,O
112,UAE,PROPN,B-GPE
112,three,NUM,O
112,days,NOUN,O
112,ago,ADV,O
112,",",PUNCT,O
112,showed,VERB,O
112,symptoms,NOUN,O
112,of,ADP,O
112,the,DET,O
112,viral,ADJ,B-DISEASE
112,disease,NOUN,I-DISEASE
112,",",PUNCT,O
112,his,PRON,O
112,body,NOUN,O
112,reportedly,ADV,O
112,did,AUX,O
112,not,PART,O
112,have,VERB,O
112,red,ADJ,O
112,marks,NOUN,O
112,or,CCONJ,O
112,blisters,NOUN,O
112,.,PUNCT,O
113,If,SCONJ,O
113,exposure,NOUN,O
113,to,ADP,O
113,potentially,ADV,O
113,contaminated,VERB,O
113,water,NOUN,O
113,or,CCONJ,O
113,wet,ADJ,O
113,soil,NOUN,O
113,is,AUX,O
113,unavoidable,ADJ,O
113,",",PUNCT,O
113,consider,VERB,O
113,talking,VERB,O
113,to,ADP,O
113,your,PRON,O
113,health,NOUN,O
113,care,NOUN,O
113,provider,NOUN,O
113,about,ADP,O
113,taking,VERB,O
113,medicine,NOUN,O
113,that,PRON,O
113,may,AUX,O
113,help,VERB,O
113,prevent,VERB,O
113,leptospirosis,NOUN,B-DISEASE
113,.,PUNCT,O
114,Head,VERB,O
114,out,ADP,O
114,and,CCONJ,O
114,enjoy,VERB,O
114,and,CCONJ,O
114,just,ADV,O
114,not,PART,O
114,leptospirosis,NOUN,B-DISEASE
114,.,PUNCT,O
115,District,NOUN,O
115,administration,NOUN,O
115,is,PART,O
115,notified,VERB,O
115,and,CCONJ,O
115,the,DET,O
115,cremation,NOUN,O
115,was,AUX,O
115,performed,VERB,O
115,adhering,VERB,O
115,to,ADP,O
115,protocols,NOUN,O
115,similar,ADJ,O
115,to,ADP,O
115,COVID,NOUN,B-DISEASE
115,deaths,NOUN,B-EVENT
115,.,PUNCT,O
116,Meanwhile,ADV,O
116,",",PUNCT,O
116,India,PROPN,B-NATION
116,'s,PART,O
116,first,ADJ,B-CARDINAL
116,monkeypox,NOUN,B-DISEASE
116,patient,NOUN,O
116,",",PUNCT,O
116,a,DET,O
116,35,NUM,O
116,-,PUNCT,O
116,year,NOUN,O
116,-,PUNCT,O
116,old,ADJ,O
116,man,NOUN,O
116,in,ADP,O
116,Kollam,PROPN,B-GPE
116,",",PUNCT,O
116,was,AUX,O
116,discharged,VERB,O
116,from,ADP,O
116,the,DET,O
116,Medical,PROPN,O
116,College,PROPN,O
116,Hospital,PROPN,O
116,in,ADP,O
116,Thiruvananthapuram,PROPN,B-GPE
116,after,ADP,O
116,recovering,VERB,O
116,from,ADP,O
116,Mpox,NOUN,B-DISEASE
116,.,PUNCT,O
117,There,PRON,O
117,are,VERB,O
117,two,NUM,B-CARDINAL
117,other,ADJ,O
117,active,ADJ,B-EVENT
117,cases,NOUN,B-EVENT
117,of,ADP,O
117,monkeypox,NOUN,B-DISEASE
117,in,ADP,O
117,Kerala,PROPN,B-STATE
117,and,CCONJ,O
117,the,DET,O
117,health,NOUN,O
117,department,NOUN,O
117,has,AUX,O
117,informed,VERB,O
117,that,SCONJ,O
117,their,PRON,O
117,condition,NOUN,O
117,is,AUX,O
117,stable,ADJ,O
117,.,PUNCT,O
118,The,DET,O
118,death,NOUN,O
118,of,ADP,O
118,a,DET,O
118,youth,NOUN,O
118,at,ADP,O
118,a,DET,O
118,private,ADJ,O
118,hospital,NOUN,O
